UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão
RS;432166;TRES CACHOEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE TRES CACHOEIRAS/RS;Sim
RS;432166;TRÊS CACHOEIRAS;;Não
RS;432170;TRES COROAS;SECRETARIA MUNICIPAL DE SAUDE DE TRES COROAS/RS;Sim
RS;432170;TRÊS COROAS;;Não
RS;432180;TRES DE MAIO;SECRETARIA MUNICIPAL DE SAUDE DE TRES DE MAIO/RS;Sim
RS;432180;TRÊS DE MAIO;;Não
RS;432183;TRES FORQUILHAS;SECRETARIA MUNICIPAL DE SAUDE DE TRES FORQUILHAS/RS;Sim
RS;432183;TRÊS FORQUILHAS;;Não
RS;432185;TRES PALMEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE TRES PALMEIRAS/RS;Sim
RS;432185;TRÊS PALMEIRAS;;Não
RS;432190;TRES PASSOS;SECRETARIA MUNICIPAL DE SAUDE DE TRES PASSOS/RS;Sim
RS;432190;TRÊS PASSOS;;Não
SC;421835;TREVISO;SECRETARIA MUNICIPAL DE SAUDE DE TREVISO/SC;Sim
SC;421835;TREVISO;;Não
SC;421840;TREZE DE MAIO;SECRETARIA MUNICIPAL DE SAUDE DE TREZE DE MAIO/SC;Sim
SC;421840;TREZE DE MAIO;;Não
SC;421850;TREZE TILIAS;SECRETARIA MUNICIPAL DE SAUDE DE TREZE TILIAS/SC;Sim
SC;421850;TREZE TÍLIAS;;Não
RS;432195;TRINDADE DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE TRINDADE DO SUL/RS;Sim
RS;432195;TRINDADE DO SUL;;Não
RS;432200;TRIUNFO;SECRETARIA MUNICIPAL DE SAUDE DE TRIUNFO/RS;Sim
RS;432200;TRIUNFO;;Não
SC;421860;TROMBUDO CENTRAL;SECRETARIA MUNICIPAL DE SAUDE DE TROMBUDO CENTRAL/SC;Sim
SC;421860;TROMBUDO CENTRAL;;Não
SC;421870;TUBARAO;SECRETARIA MUNICIPAL DE SAUDE DE TUBARAO/SC;Sim
SC;421870;TUBARÃO;;Não
RS;432210;TUCUNDUVA;SECRETARIA MUNICIPAL DE SAUDE DE TUCUNDUVA/RS;Sim
RS;432210;TUCUNDUVA;;Não
SC;421875;TUNAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE TUNAPOLIS/SC;Sim
SC;421875;TUNÁPOLIS;;Não
RS;432215;TUNAS;SECRETARIA MUNICIPAL DE SAUDE DE TUNAS/RS;Sim
RS;432215;TUNAS;;Não
PR;412788;TUNAS DO PARANA;SECRETARIA MUNICIPAL DE SAUDE DE TUNAS DO PARANA/PR;Sim
PR;412788;TUNAS DO PARANÁ;;Não
PR;412790;TUNEIRAS DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE TUNEIRAS DO OESTE/PR;Sim
PR;412790;TUNEIRAS DO OESTE;;Não
RS;432218;TUPANCI DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE TUPANCI DO SUL/RS;Sim
RS;432218;TUPANCI DO SUL;;Não
RS;432220;TUPANCIRETA;SECRETARIA MUNICIPAL DE SAUDE DE TUPANCIRETA/RS;Sim
RS;432220;TUPANCIRETÃ;;Não
RS;432225;TUPANDI;SECRETARIA MUNICIPAL DE SAUDE DE TUPANDI/RS;Sim
RS;432225;TUPANDI;;Não
RS;432230;TUPARENDI;SECRETARIA MUNICIPAL DE SAUDE DE TUPARENDI/RS;Sim
RS;432230;TUPARENDI;;Não
PR;412795;TUPASSI;SECRETARIA MUNICIPAL DE SAUDE DE TUPASSI/PR;Sim
PR;412795;TUPÃSSI;;Não
RS;432232;TURUCU;SECRETARIA MUNICIPAL DE SAUDE DE TURUCU/RS;Sim
RS;432232;TURUÇU;;Não
PR;412796;TURVO;SECRETARIA MUNICIPAL DE SAUDE DE TURVO/PR;Sim
SC;421880;TURVO;SECRETARIA MUNICIPAL DE SAUDE DE TURVO/SC;Sim
PR;412796;TURVO;;Não
SC;421880;TURVO;;Não
PR;412800;UBIRATA;SECRETARIA MUNICIPAL DE SAUDE DE UBIRATA/PR;Sim
PR;412800;UBIRATÃ;;Não
RS;432234;UBIRETAMA;SECRETARIA MUNICIPAL DE SAUDE DE UBIRETAMA/RS;Sim
RS;432234;UBIRETAMA;;Não
PR;412810;UMUARAMA;SECRETARIA MUNICIPAL DE SAUDE DE UMUARAMA/PR;Sim
PR;412810;UMUARAMA;;Não
RS;432235;UNIAO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE UNIAO DA SERRA/RS;Sim
RS;432235;UNIÃO DA SERRA;;Não
PR;412820;UNIAO DA VITORIA;SECRETARIA MUNICIPAL DE SAUDE DE UNIAO DA VITORIA/PR;Sim
PR;412820;UNIÃO DA VITÓRIA;;Não
SC;421885;UNIAO DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE UNIAO DO OESTE/SC;Sim
SC;421885;UNIÃO DO OESTE;;Não
PR;412830;UNIFLOR;;Não
RS;432237;UNISTALDA;SECRETARIA MUNICIPAL DE SAUDE DE UNISTALDA/RS ;Sim
RS;432237;UNISTALDA;;Não
PR;412840;URAI;SECRETARIA MUNICIPAL DE SAUDE DE URAI/PR;Sim
PR;412840;URAÍ;;Não
SC;421890;URUBICI;SECRETARIA MUNICIPAL DE SAUDE DE URUBICI/SC;Sim
SC;421890;URUBICI;;Não
RS;432240;URUGUAIANA;;Não
SC;421895;URUPEMA;;Não
SC;421900;URUSSANGA;SECRETARIA MUNICIPAL DE SAUDE DE URUSSANGA/SC;Sim
SC;421900;URUSSANGA;;Não
RS;432250;VACARIA;SECRETARIA MUNICIPAL DE SAUDE DE VACARIA/RS;Sim
RS;432250;VACARIA;;Não
RS;432253;VALE DO SOL;SECRETARIA MUNICIPAL DE SAUDE DE VALE DO SOL/RS;Sim
RS;432253;VALE DO SOL;;Não
RS;432254;VALE REAL;SECRETARIA MUNICIPAL DE SAUDE DE VALE REAL/RS;Sim
RS;432254;VALE REAL;;Não
RS;432252;VALE VERDE;SECRETARIA MUNICIPAL DE SAUDE DE VALE VERDE/RS;Sim
RS;432252;VALE VERDE;;Não
RS;432255;VANINI;SECRETARIA MUNICIPAL DE SAUDE DE VANINI/RS;Sim
RS;432255;VANINI;;Não
SC;421910;VARGEAO;SECRETARIA MUNICIPAL DE SAUDE DE VARGEAO/SC;Sim
SC;421910;VARGEÃO;;Não
SC;421915;VARGEM;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM/SC;Sim
SC;421915;VARGEM;;Não
SC;421917;VARGEM BONITA;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM BONITA/SC;Sim
SC;421917;VARGEM BONITA;;Não
RS;432260;VENANCIO AIRES;SECRETARIA MUNICIPAL DE SAUDE DE VENANCIO AIRES/RS;Sim
RS;432260;VENÂNCIO AIRES;;Não
PR;412853;VENTANIA;SECRETARIA MUNICIPAL DE SAUDE DE VENTANIA/PR;Sim
PR;412853;VENTANIA;;Não
RS;432270;VERA CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE VERA CRUZ/RS;Sim
RS;432270;VERA CRUZ;;Não
PR;412855;VERA CRUZ DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE VERA CRUZ DO OESTE/PR;Sim
PR;412855;VERA CRUZ DO OESTE;;Não
RS;432280;VERANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE VERANOPOLIS/RS;Sim
RS;432280;VERANÓPOLIS;;Não
PR;412860;VERE;SECRETARIA MUNICIPAL DE SAUDE DE VERE/PR;Sim
PR;412860;VERÊ;;Não
RS;432285;VESPASIANO CORREA;SECRETARIA MUNICIPAL DE SAUDE DE VESPASIANO CORREA/RS;Sim
RS;432285;VESPASIANO CORREA;;Não
RS;432290;VIADUTOS;SECRETARIA MUNICIPAL DE SAUDE DE VIADUTOS/RS;Sim
RS;432290;VIADUTOS;;Não
RS;432300;VIAMAO;SECRETARIA MUNICIPAL DE SAUDE DE VIAMAO/RS;Sim
RS;432300;VIAMÃO;;Não
RS;432310;VICENTE DUTRA;SECRETARIA MUNICIPAL DE SAUDE DE VICENTE DUTRA/RS;Sim
RS;432310;VICENTE DUTRA;;Não
RS;432320;VICTOR GRAEFF;SECRETARIA MUNICIPAL DE SAUDE DE VICTOR GRAEFF/RS;Sim
RS;432320;VICTOR GRAEFF;;Não
SC;421920;VIDAL RAMOS;SECRETARIA MUNICIPAL DE SAUDE DE VIDAL RAMOS/SC;Sim
SC;421920;VIDAL RAMOS;;Não
SC;421930;VIDEIRA;SECRETARIA MUNICIPAL DE SAUDE DE VIDEIRA/SC;Sim
SC;421930;VIDEIRA;;Não
RS;432330;VILA FLORES;SECRETARIA MUNICIPAL DE SAUDE DE VILA FLORES/RS ;Sim
RS;432330;VILA FLORES;;Não
RS;432335;VILA LANGARO;SECRETARIA MUNICIPAL DE SAUDE DE VILA LANGARO/RS;Sim
RS;432335;VILA LÂNGARO;;Não
RS;432340;VILA MARIA;SECRETARIA MUNICIPAL DE SAUDE DE VILA MARIA/RS;Sim
RS;432340;VILA MARIA;;Não
RS;432345;VILA NOVA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE VILA NOVA DO SUL/RS;Sim
RS;432345;VILA NOVA DO SUL;;Não
PR;412865;VIRMOND;SECRETARIA MUNICIPAL DE SAUDE DE VIRMOND/PR;Sim
PR;412865;VIRMOND;;Não
RS;432350;VISTA ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE VISTA ALEGRE/RS;Sim
RS;432350;VISTA ALEGRE;;Não
RS;432360;VISTA ALEGRE DO PRATA;SECRETARIA MUNICIPAL DE SAUDE DE VISTA ALEGRE DO PRATA/RS;Sim
RS;432360;VISTA ALEGRE DO PRATA;;Não
RS;432370;VISTA GAUCHA;SECRETARIA MUNICIPAL DE SAUDE DE VISTA GAUCHA/RS;Sim
RS;432370;VISTA GAÚCHA;;Não
SC;421935;VITOR MEIRELES;SECRETARIA MUNICIPAL DE SAUDE DE VITOR MEIRELES/SC;Sim
SC;421935;VITOR MEIRELES;;Não
RS;432375;VITORIA DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE VITORIA DAS MISSOES/RS;Sim
RS;432375;VITÓRIA DAS MISSÕES;;Não
PR;412870;VITORINO;SECRETARIA MUNICIPAL DE SAUDE DE VITORINO/PR;Sim
PR;412870;VITORINO;;Não
PR;412850;WENCESLAU BRAZ;SECRETARIA MUNICIPAL DE SAUDE DE WENCESLAU BRAZ/PR;Sim
PR;412850;WENCESLAU BRAZ;;Não
RS;432377;WESTFALIA;SECRETARIA MUNICIPAL DE SAUDE DE WESTFALIA/RS;Sim
RS;432377;WESTFALIA;;Não
SC;421940;WITMARSUM;SECRETARIA MUNICIPAL DE SAUDE DE WITMARSUM/SC;Sim
SC;421940;WITMARSUM;;Não
PR;412880;XAMBRE;SECRETARIA MUNICIPAL DE SAUDE DE XAMBRE/PR;Sim
PR;412880;XAMBRÊ;;Não
RS;432380;XANGRI-LA;SECRETARIA MUNICIPAL DE SAUDE DE XANGRI-LA/RS;Sim
RS;432380;XANGRI-LÁ;;Não
SC;421950;XANXERE;SECRETARIA MUNICIPAL DE SAUDE DE XANXERE/SC;Sim
SC;421950;XANXERÊ;;Não
SC;421960;XAVANTINA;SECRETARIA MUNICIPAL DE SAUDE DE XAVANTINA/SC;Sim
SC;421960;XAVANTINA;;Não
SC;421970;XAXIM;SECRETARIA MUNICIPAL DE SAUDE DE XAXIM/SC;Sim
SC;421970;XAXIM;;Não
SC;421985;ZORTEA;SECRETARIA MUNICIPAL DE SAUDE DE ZORTEA/SC;Sim
SC;421985;ZORTÉA;;Não
