UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão
MG;315520;RIO ESPERA;;Não
SP;354410;RIO GRANDE DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE BARAO DE COCAIS/MG;Sim
SP;354410;RIO GRANDE DA SERRA;;Não
MG;315530;RIO MANSO;;Não
MG;315540;RIO NOVO;;Não
ES;320440;RIO NOVO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE RIO NOVO DO SUL/ES;Sim
ES;320440;RIO NOVO DO SUL;;Não
MG;315550;RIO PARANAIBA;SECRETARIA MUNICIPAL DE SAUDE DE AREADO/MG;Sim
MG;315550;RIO PARANAÍBA;;Não
MG;315560;RIO PARDO DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE CAMPO FLORIDO/MG;Sim
MG;315560;RIO PARDO DE MINAS;;Não
MG;315570;RIO PIRACICABA;SECRETARIA MUNICIPAL DE SAUDE DE IGARATINGA/MG;Sim
MG;315570;RIO PIRACICABA;;Não
MG;315580;RIO POMBA;SECRETARIA MUNICIPAL DE SAUDE DE POCO FUNDO/MG;Sim
MG;315580;RIO POMBA;;Não
MG;315590;RIO PRETO;;Não
MG;315600;RIO VERMELHO;SECRETARIA MUNICIPAL DE SAUDE DE MUNIZ FREIRE/ES;Sim
MG;315600;RIO VERMELHO;;Não
SP;354420;RIOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE RIOLANDIA - CS III;Sim
SP;354420;RIOLÂNDIA;;Não
MG;315610;RITAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE DORES DO RIO PRETO/ES;Sim
MG;315610;RITÁPOLIS;;Não
SP;354350;RIVERSUL;SECRETARIA MUNICIPAL DE SAUDE DE CARAPICUIBA;Sim
SP;354350;RIVERSUL;;Não
MG;315620;ROCHEDO DE MINAS;;Não
MG;315630;RODEIRO;SECRETARIA MUNICIPAL DE SAUDE DE ITAPEMIRIM/ES;Sim
MG;315630;RODEIRO;;Não
MG;315640;ROMARIA;;Não
SP;354425;ROSANA;SECRETARIA MUNICIPAL DE SAUDE DE ROSANA;Sim
SP;354425;ROSANA;;Não
MG;315645;ROSÁRIO DA LIMEIRA;;Não
SP;354430;ROSEIRA;SECRETARIA MUNICIPAL DE SAUDE DE ROSEIRA - UM ;Sim
SP;354430;ROSEIRA;;Não
MG;315650;RUBELITA;SECRETARIA MUNICIPAL DE SAUDE DE RUBELITA/MG;Sim
MG;315650;RUBELITA;;Não
SP;354440;RUBIACEA;SECRETARIA MUNICIPAL DE SAUDE DE RUBIACEA - UBS 3;Sim
SP;354440;RUBIÁCEA;;Não
MG;315660;RUBIM;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA DO SUL/MG;Sim
MG;315660;RUBIM;;Não
SP;354450;RUBINEIA;SECRETARIA MUNICIPAL DE SAUDE DE CARMO DE MINAS/MG;Sim
SP;354450;RUBINÉIA;;Não
MG;315670;SABARA;SECRETARIA MUNICIPAL DE SAUDE DE SABARA/MG;Sim
MG;315670;SABARÁ;;Não
SP;354460;SABINO;SECRETARIA MUNICIPAL DE SAUDE DE PARANAPANEMA;Sim
SP;354460;SABINO;;Não
MG;315680;SABINÓPOLIS;;Não
MG;315690;SACRAMENTO;SECRETARIA MUNICIPAL DE SAUDE DE SACRAMENTO/MG;Sim
MG;315690;SACRAMENTO;;Não
SP;354470;SAGRES;SECRETARIA MUNICIPAL DE SAUDE DE SAGRES - USF LOURDES GARCIA RIVERD;Sim
SP;354470;SAGRES;;Não
SP;354480;SALES;SECRETARIA MUNICIPAL DE SAUDE DE SALES - UBS PEDRO JOAO NARDACHIONE;Sim
SP;354480;SALES;;Não
SP;354490;SALES OLIVEIRA;SECRETARIA MUNICIPAL DE SAUDE DE PARAGUACU/MG;Sim
SP;354490;SALES OLIVEIRA;;Não
SP;354500;SALESOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SALESOPOLIS;Sim
SP;354500;SALESÓPOLIS;;Não
MG;315700;SALINAS;SECRETARIA MUNICIPAL DE SAUDE DE FRUTA DE LEITE/MG;Sim
MG;315700;SALINAS;;Não
SP;354510;SALMOURAO;SECRETARIA MUNICIPAL DE SAUDE DE SALMOURAO - CS III;Sim
SP;354510;SALMOURÃO;;Não
SP;354515;SALTINHO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE OLEGARIO/MG;Sim
SP;354515;SALTINHO;;Não
SP;354520;SALTO;SECRETARIA MUNICIPAL DE SAUDE DE SALTO;Sim
SP;354520;SALTO;;Não
MG;315710;SALTO DA DIVISA;SECRETARIA MUNICIPAL DE SAUDE DE CARIACICA/ES;Sim
MG;315710;SALTO DA DIVISA;;Não
SP;354530;SALTO DE PIRAPORA;SECRETARIA MUNICIPAL DE SAUDE DE UBAI/MG;Sim
SP;354530;SALTO DE PIRAPORA;;Não
SP;354540;SALTO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE SALTO GRANDE - UBS CIDINHA LEITE;Sim
SP;354540;SALTO GRANDE;;Não
SP;354550;SANDOVALINA;SECRETARIA MUNICIPAL DE SAUDE DE RANCHARIA - UBS III DR BENEDICTO MARTINS BARBOSA;Sim
SP;354550;SANDOVALINA;;Não
SP;354560;SANTA ADELIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ADELIA - CS II DR BENEDITO DE OLIVEIRA BICUDO;Sim
SP;354560;SANTA ADÉLIA;;Não
SP;354570;SANTA ALBERTINA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ALBERTINA - CS;Sim
SP;354570;SANTA ALBERTINA;;Não
MG;315720;SANTA BARBARA;SECRETARIA MUNICIPAL DE SAUDE DE OURO PRETO/MG;Sim
MG;315720;SANTA BÁRBARA;;Não
MG;315725;SANTA BARBARA DO LESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA DO LESTE/MG;Sim
MG;315725;SANTA BÁRBARA DO LESTE;;Não
MG;315727;SANTA BÁRBARA DO MONTE VERDE;;Não
MG;315730;SANTA BARBARA DO TUGURIO;SECRETARIA MUNICIPAL DE SAUDE DE ICEM - ESF II;Sim
MG;315730;SANTA BÁRBARA DO TUGÚRIO;;Não
SP;354580;SANTA BARBARA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA DOESTE;Sim
SP;354580;SANTA BÁRBARA D'OESTE;;Não
SP;354600;SANTA BRANCA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BRANCA ;Sim
SP;354600;SANTA BRANCA;;Não
SP;354610;SANTA CLARA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO;Sim
SP;354610;SANTA CLARA D'OESTE;;Não
SP;354620;SANTA CRUZ DA CONCEICAO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DA CONCEICAO - DEPARTAMENTO;Sim
SP;354620;SANTA CRUZ DA CONCEIÇÃO;;Não
SP;354625;SANTA CRUZ DA ESPERANCA;SECRETARIA MUNICIPAL DE SAUDE DE LUPERCIO;Sim
SP;354625;SANTA CRUZ DA ESPERANÇA;;Não
SP;354630;SANTA CRUZ DAS PALMEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DAS PALMEIRAS - CS III AFONSO LUZZI;Sim
SP;354630;SANTA CRUZ DAS PALMEIRAS;;Não
MG;315733;SANTA CRUZ DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE FRANCISCOPOLIS/MG;Sim
MG;315733;SANTA CRUZ DE MINAS;;Não
MG;315737;SANTA CRUZ DE SALINAS;;Não
MG;315740;SANTA CRUZ DO ESCALVADO;SECRETARIA MUNICIPAL DE SAUDE DE POUSO ALTO/MG;Sim
MG;315740;SANTA CRUZ DO ESCALVADO;;Não
SP;354640;SANTA CRUZ DO RIO PARDO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DO RIO PARDO;Sim
SP;354640;SANTA CRUZ DO RIO PARDO;;Não
MG;315750;SANTA EFIGÊNIA DE MINAS;;Não
SP;354650;SANTA ERNESTINA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ERNESTINA - CS III DONA MELANIA SANDO CALZA;Sim
SP;354650;SANTA ERNESTINA;;Não
MG;315760;SANTA FE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRATIBA - CS II SIZENANDO NABUCO;Sim
MG;315760;SANTA FÉ DE MINAS;;Não
SP;354660;SANTA FE DO SUL;SECRETARIA MUNICIPAL DE SAUDE SANTA FE DO SUL - CLIAS CLINICA DE ATENCAO A SAUDE SANTA FE DO SUL;Sim
SP;354660;SANTA FÉ DO SUL;;Não
SP;354670;SANTA GERTRUDES;SECRETARIA MUNICIPAL DE SAUDE DE CORINTO/MG;Sim
SP;354670;SANTA GERTRUDES;;Não
MG;315765;SANTA HELENA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE BARRA LONGA/MG;Sim
MG;315765;SANTA HELENA DE MINAS;;Não
SP;354680;SANTA ISABEL;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ISABEL;Sim
SP;354680;SANTA ISABEL;;Não
MG;315770;SANTA JULIANA;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR AMARAL/MG;Sim
MG;315770;SANTA JULIANA;;Não
ES;320450;SANTA LEOPOLDINA;SECRETARIA MUNICIPAL DE SAUDE DE DOMINGOS MARTINS/ES;Sim
ES;320450;SANTA LEOPOLDINA;;Não
SP;354690;SANTA LUCIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUCIA - CENTRO DE SAUDE III;Sim
SP;354690;SANTA LÚCIA;;Não
MG;315780;SANTA LUZIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUZIA/MG;Sim
MG;315780;SANTA LUZIA;;Não
MG;315790;SANTA MARGARIDA;;Não
SP;354700;SANTA MARIA DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE LINS;Sim
SP;354700;SANTA MARIA DA SERRA;;Não
MG;315800;SANTA MARIA DE ITABIRA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DE ITABIRA/MG;Sim
MG;315800;SANTA MARIA DE ITABIRA;;Não
ES;320455;SANTA MARIA DE JETIBA;SECRETARIA MUNICIPAL DE SAUDE DE ANGELANDIA/MG;Sim
ES;320455;SANTA MARIA DE JETIBÁ;;Não
MG;315810;SANTA MARIA DO SALTO;;Não
MG;315820;SANTA MARIA DO SUAÇUÍ;;Não
RJ;330460;SANTA MARIA MADALENA;;Não
SP;354710;SANTA MERCEDES;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MERCEDES;Sim
SP;354710;SANTA MERCEDES;;Não
MG;315920;SANTA RITA DE CALDAS;SECRETARIA MUNICIPAL DE SAUDE DE CHAVANTES;Sim
MG;315920;SANTA RITA DE CALDAS;;Não
MG;315940;SANTA RITA DE IBITIPOCA;;Não
MG;315930;SANTA RITA DE JACUTINGA;;Não
MG;315935;SANTA RITA DE MINAS;;Não
MG;315950;SANTA RITA DO ITUETO;;Não
SP;354750;SANTA RITA DO PASSA QUATRO;SECRETARIA MUNICIPAL DE SAUDE DE ESPIRITO SANTO DO DOURADO/MG;Sim
SP;354750;SANTA RITA DO PASSA QUATRO;;Não
MG;315960;SANTA RITA DO SAPUCAI;SECRETARIA MUNICIPAL DE SAUDE DE ITAGUACU/ES;Sim
MG;315960;SANTA RITA DO SAPUCAÍ;;Não
SP;354740;SANTA RITA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM - CS DR ALBERT SABIN;Sim
SP;354740;SANTA RITA D'OESTE;;Não
MG;315970;SANTA ROSA DA SERRA;;Não
SP;354760;SANTA ROSA DE VITERBO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ROSA DE VITERBO - UBS DO POVO;Sim
SP;354760;SANTA ROSA DE VITERBO;;Não
SP;354765;SANTA SALETE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA SALETE - ESF/UBS;Sim
SP;354765;SANTA SALETE;;Não
ES;320460;SANTA TERESA;;Não
MG;315980;SANTA VITORIA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPOZINHO - UBS II DR. PLINIO ARANTES BARRETO;Sim
MG;315980;SANTA VITÓRIA;;Não
SP;354720;SANTANA DA PONTE PENSA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DA ALEGRIA;Sim
SP;354720;SANTANA DA PONTE PENSA;;Não
MG;315830;SANTANA DA VARGEM;SECRETARIA MUNICIPAL DE SAUDE DE BREJO ALEGRE;Sim
MG;315830;SANTANA DA VARGEM;;Não
MG;315840;SANTANA DE CATAGUASES;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE CATAGUASES/MG;Sim
MG;315840;SANTANA DE CATAGUASES;;Não
SP;354730;SANTANA DE PARNAIBA;SECRETARIA MUNICIPAL DE SAUDE DE BADY BASSITT - UBS ALCIMINO ASSIS LOURENCO;Sim
SP;354730;SANTANA DE PARNAÍBA;;Não
MG;315850;SANTANA DE PIRAPAMA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE PIRAPAMA/MG;Sim
MG;315850;SANTANA DE PIRAPAMA;;Não
MG;315860;SANTANA DO DESERTO;;Não
MG;315870;SANTANA DO GARAMBEU;SECRETARIA MUNICIPAL DE SAUDE DE CAMPINA DO MONTE ALEGRE - CS III ;Sim
MG;315870;SANTANA DO GARAMBÉU;;Não
MG;315880;SANTANA DO JACARE;SECRETARIA MUNICIPAL DE SAUDE DE OLIVEIRA FORTES/MG;Sim
MG;315880;SANTANA DO JACARÉ;;Não
MG;315890;SANTANA DO MANHUAÇU;;Não
MG;315895;SANTANA DO PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DA VARGEM ALEGRE/MG;Sim
MG;315895;SANTANA DO PARAÍSO;;Não
MG;315900;SANTANA DO RIACHO;SECRETARIA MUNICIPAL DE SAUDE DE DORESOPOLIS/MG;Sim
MG;315900;SANTANA DO RIACHO;;Não
MG;315910;SANTANA DOS MONTES;;Não
SP;354770;SANTO ANASTACIO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANASTACIO - UBS II DR ORLANDO BERTOLLI;Sim
SP;354770;SANTO ANASTÁCIO;;Não
SP;354780;SANTO ANDRE;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANDRE - CRIE ABC ;Sim
SP;354780;SANTO ANDRÉ;;Não
SP;354790;SANTO ANTONIO DA ALEGRIA;SECRETARIA MUNICIPAL DE SAUDE DE DORES DO TURVO/MG;Sim
SP;354790;SANTO ANTÔNIO DA ALEGRIA;;Não
RJ;330470;SANTO ANTÔNIO DE PÁDUA;;Não
SP;354800;SANTO ANTÔNIO DE POSSE;;Não
MG;315990;SANTO ANTONIO DO AMPARO;SECRETARIA MUNICIPAL DE SAUDE DE CONCEICAO DO MATO DENTRO/MG;Sim
MG;315990;SANTO ANTÔNIO DO AMPARO;;Não
SP;354805;SANTO ANTONIO DO ARACANGUA;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DE ARACANGUA;Sim
SP;354805;SANTO ANTÔNIO DO ARACANGUÁ;;Não
MG;316000;SANTO ANTONIO DO AVENTUREIRO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO AVENTUREIRO/MG;Sim
MG;316000;SANTO ANTÔNIO DO AVENTUREIRO;;Não
MG;316010;SANTO ANTONIO DO GRAMA;SECRETARIA MUNICIPAL DE SAUDE DE DIVISA NOVA/MG;Sim
MG;316010;SANTO ANTÔNIO DO GRAMA;;Não
MG;316020;SANTO ANTÔNIO DO ITAMBÉ;;Não
MG;316030;SANTO ANTONIO DO JACINTO;SECRETARIA MUNICIPAL DE SAUDE DE BOTUMIRIM/MG;Sim
MG;316030;SANTO ANTÔNIO DO JACINTO;;Não
SP;354810;SANTO ANTONIO DO JARDIM;SECRETARIA MUNICIPAL DE SAUDE DE PAULISTANIA - UBS MARIA NAZARETH;Sim
SP;354810;SANTO ANTÔNIO DO JARDIM;;Não
MG;316040;SANTO ANTONIO DO MONTE;SECRETARIA MUNICIPAL DE SAUDE DE PAINS/MG;Sim
MG;316040;SANTO ANTÔNIO DO MONTE;;Não
SP;354820;SANTO ANTONIO DO PINHAL;SECRETARIA MUNICIPAL DE SAUDE DE CACONDE - CS II DR SEBASTIAO RIBEIRO DO VALLE;Sim
SP;354820;SANTO ANTÔNIO DO PINHAL;;Não
MG;316045;SANTO ANTONIO DO RETIRO;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRAI/MG;Sim
MG;316045;SANTO ANTÔNIO DO RETIRO;;Não
MG;316050;SANTO ANTONIO DO RIO ABAIXO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO RIO ABAIXO/MG;Sim
MG;316050;SANTO ANTÔNIO DO RIO ABAIXO;;Não
SP;354830;SANTO EXPEDITO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DAS DUAS PONTES - UBS III;Sim
SP;354830;SANTO EXPEDITO;;Não
MG;316060;SANTO HIPOLITO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CLARA DOESTE - CS;Sim
MG;316060;SANTO HIPÓLITO;;Não
SP;354840;SANTOPOLIS DO AGUAPEI;SECRETARIA MUNICIPAL DE SAUDE DE SANTOPOLIS DO AGUAPEI - CS III DE SANTOPOLIS DO AGUAPEI;Sim
SP;354840;SANTÓPOLIS DO AGUAPEÍ;;Não
SP;354850;SANTOS;SECRETARIA MUNICIPAL DE SAUDE DE SANTOS;Sim
SP;354850;SANTOS;;Não
MG;316070;SANTOS DUMONT;;Não
MG;316080;SAO BENTO ABADE;SECRETARIA MUNICIPAL DE SAUDE DE COROACI/MG;Sim
MG;316080;SÃO BENTO ABADE;;Não
SP;354860;SAO BENTO DO SAPUCAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENTO DO SAPUCAI - CS III SAO BENTO DR VITOR MONTEIRO;Sim
SP;354860;SÃO BENTO DO SAPUCAÍ;;Não
SP;354870;SÃO BERNARDO DO CAMPO;;Não
MG;316090;SÃO BRÁS DO SUAÇUÍ;;Não
SP;354880;SAO CAETANO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SAO CAETANO DO SUL - CMRF;Sim
SP;354880;SÃO CAETANO DO SUL;;Não
SP;354890;SAO CARLOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO CARLOS;Sim
SP;354890;SÃO CARLOS;;Não
MG;316095;SÃO DOMINGOS DAS DORES;;Não
ES;320465;SAO DOMINGOS DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE CARANDAI/MG;Sim
ES;320465;SÃO DOMINGOS DO NORTE;;Não
MG;316100;SAO DOMINGOS DO PRATA;SECRETARIA MUNICIPAL DE SAUDE DE SAO DOMINGOS DA PRATA/MG;Sim
MG;316100;SÃO DOMINGOS DO PRATA;;Não
MG;316105;SÃO FÉLIX DE MINAS;;Não
RJ;330480;SÃO FIDÉLIS;;Não
MG;316110;SAO FRANCISCO;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO/MG;Sim
SP;354900;SAO FRANCISCO;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO - UBS/ESF;Sim
MG;316110;SÃO FRANCISCO;;Não
SP;354900;SÃO FRANCISCO;;Não
RJ;330475;SÃO FRANCISCO DE ITABAPOANA;;Não
MG;316120;SAO FRANCISCO DE PAULA;SECRETARIA MUNICIPAL DE SAUDE DE TORRINHA - CS III DE TORRINHA;Sim
MG;316120;SÃO FRANCISCO DE PAULA;;Não
MG;316130;SÃO FRANCISCO DE SALES;;Não
MG;316140;SÃO FRANCISCO DO GLÓRIA;;Não
ES;320470;SÃO GABRIEL DA PALHA;;Não
MG;316150;SAO GERALDO;SECRETARIA MUNICIPAL DE SAUDE DE EUGENOPOLIS/MG;Sim
MG;316150;SÃO GERALDO;;Não
MG;316160;SÃO GERALDO DA PIEDADE;;Não
MG;316165;SÃO GERALDO DO BAIXIO;;Não
RJ;330490;SAO GONCALO;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO/RJ;Sim
RJ;330490;SÃO GONÇALO;;Não
MG;316170;SAO GONCALO DO ABAETE;SECRETARIA MUNICIPAL DE SAUDE DE DIVISA ALEGRE/MG;Sim
MG;316170;SÃO GONÇALO DO ABAETÉ;;Não
MG;316180;SAO GONCALO DO PARA;SECRETARIA MUNICIPAL DE SAUDE DE PEDREGULHO - CS DE PEDREGULHO ;Sim
MG;316180;SÃO GONÇALO DO PARÁ;;Não
MG;316190;SAO GONCALO DO RIO ABAIXO;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO RIO ABAIXO/MG;Sim
MG;316190;SÃO GONÇALO DO RIO ABAIXO;;Não
MG;312550;SÃO GONÇALO DO RIO PRETO;;Não
MG;316200;SAO GONCALO DO SAPUCAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO SAPUCAI/MG;Sim
MG;316200;SÃO GONÇALO DO SAPUCAÍ;;Não
MG;316210;SAO GOTARDO;SECRETARIA MUNICIPAL DE SAUDE DE SAO GOTARDO/MG;Sim
MG;316210;SÃO GOTARDO;;Não
MG;316220;SÃO JOÃO BATISTA DO GLÓRIA;;Não
RJ;330500;SÃO JOÃO DA BARRA;;Não
SP;354910;SAO JOAO DA BOA VISTA;SECRETARIA MUNICIPAL DE SAUDE DE PIRANGUCU/MG;Sim
SP;354910;SÃO JOÃO DA BOA VISTA;;Não
MG;316225;SAO JOAO DA LAGOA;SECRETARIA MUNICIPAL DE SAUDE DE LEANDRO FERREIRA/MG;Sim
MG;316225;SÃO JOÃO DA LAGOA;;Não
MG;316230;SÃO JOÃO DA MATA;;Não
MG;316240;SAO JOAO DA PONTE;SECRETARIA MUNICIPAL DE SAUDE DE CLARAVAL/MG;Sim
MG;316240;SÃO JOÃO DA PONTE;;Não
SP;354920;SAO JOAO DAS DUAS PONTES;SECRETARIA MUNICIPAL DE SAUDE DE JOANESIA/MG;Sim
SP;354920;SÃO JOÃO DAS DUAS PONTES;;Não
MG;316245;SAO JOAO DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE ALTO RIO DOCE/MG;Sim
MG;316245;SÃO JOÃO DAS MISSÕES;;Não
SP;354925;SAO JOAO DE IRACEMA;SECRETARIA MUNICIPAL DE SAUDE DE CONGONHAL/MG;Sim
SP;354925;SÃO JOÃO DE IRACEMA;;Não
RJ;330510;SÃO JOÃO DE MERITI;;Não
MG;316250;SAO JOAO DEL REI;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DEL REI/MG;Sim
MG;316250;SÃO JOÃO DEL REI;;Não
MG;316255;SÃO JOÃO DO MANHUAÇU;;Não
MG;316257;SÃO JOÃO DO MANTENINHA;;Não
MG;316260;SAO JOAO DO ORIENTE;SECRETARIA MUNICIPAL DE SAUDE DE INDIANA - UBS II;Sim
MG;316260;SÃO JOÃO DO ORIENTE;;Não
MG;316265;SAO JOAO DO PACUI;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO PACUI/MG;Sim
MG;316265;SÃO JOÃO DO PACUÍ;;Não
MG;316270;SAO JOAO DO PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO PARAISO/MG;Sim
MG;316270;SÃO JOÃO DO PARAÍSO;;Não
SP;354930;SAO JOAO DO PAU D'ALHO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO PAU DALHO;Sim
SP;354930;SÃO JOÃO DO PAU D'ALHO;;Não
MG;316280;SÃO JOÃO EVANGELISTA;;Não
MG;316290;SÃO JOÃO NEPOMUCENO;;Não
SP;354940;SAO JOAQUIM DA BARRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAQUIM DA BARRA - UBS ESF CSII DR JOSE RIBEIRO FORTES;Sim
SP;354940;SÃO JOAQUIM DA BARRA;;Não
MG;316292;SAO JOAQUIM DE BICAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAQUIM DE BICAS/MG;Sim
MG;316292;SÃO JOAQUIM DE BICAS;;Não
MG;316294;SÃO JOSÉ DA BARRA;;Não
SP;354950;SAO JOSE DA BELA VISTA;SECRETARIA MUNICIPAL DE SAUDE DE MATO VERDE/MG;Sim
SP;354950;SÃO JOSÉ DA BELA VISTA;;Não
MG;316295;SAO JOSE DA LAPA;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO PARA/MG;Sim
MG;316295;SÃO JOSÉ DA LAPA;;Não
MG;316300;SÃO JOSÉ DA SAFIRA;;Não
MG;316310;SAO JOSE DA VARGINHA;SECRETARIA MUNICIPAL DE SAUDE DE IEPE - ESF PEDRO ALVES DE LIMA;Sim
MG;316310;SÃO JOSÉ DA VARGINHA;;Não
RJ;330513;SÃO JOSÉ DE UBÁ;;Não
MG;316320;SAO JOSE DO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE MIRAVANIA/MG;Sim
MG;316320;SÃO JOSÉ DO ALEGRE;;Não
SP;354960;SAO JOSE DO BARREIRO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO BARREIRO ;Sim
SP;354960;SÃO JOSÉ DO BARREIRO;;Não
ES;320480;SAO JOSE DO CALCADO;SECRETARIA MUNICIPAL DE SAUDE DE FRANCO DA ROCHA - CADI;Sim
ES;320480;SÃO JOSÉ DO CALÇADO;;Não
MG;316330;SAO JOSE DO DIVINO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO DIVINO/MG;Sim
MG;316330;SÃO JOSÉ DO DIVINO;;Não
MG;316340;SAO JOSE DO GOIABAL;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DA VARGEM/MG;Sim
MG;316340;SÃO JOSÉ DO GOIABAL;;Não
MG;316350;SÃO JOSÉ DO JACURI;;Não
MG;316360;SÃO JOSÉ DO MANTIMENTO;;Não
SP;354970;SAO JOSE DO RIO PARDO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO PINHAL - CS;Sim
SP;354970;SÃO JOSÉ DO RIO PARDO;;Não
SP;354980;SAO JOSE DO RIO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO RIO PRETO;Sim
SP;354980;SÃO JOSÉ DO RIO PRETO;;Não
RJ;330515;SÃO JOSÉ DO VALE DO RIO PRETO;;Não
SP;354990;SAO JOSE DOS CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE JEQUERI/MG;Sim
SP;354990;SÃO JOSÉ DOS CAMPOS;;Não
MG;316370;SÃO LOURENÇO;;Não
SP;354995;SAO LOURENCO DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO LOURENCO DA SERRA;Sim
SP;354995;SÃO LOURENÇO DA SERRA;;Não
SP;355000;SAO LUIS DO PARAITINGA;SECRETARIA MUNICIPAL DE SAUDE DE SAO LUIS DO PARAITINGA - CS DE SAO LUIS DO PARAITINGA;Sim
SP;355000;SÃO LUÍS DO PARAITINGA;;Não
SP;355010;SAO MANUEL;SECRETARIA MUNICIPAL DE SAUDE DE SAO MANUEL - DIRETORIA MUNICIPAL;Sim
SP;355010;SÃO MANUEL;;Não
ES;320490;SAO MATEUS;SECRETARIA MUNICIPAL DE SAUDE DE NOVA RESENDE/MG;Sim
ES;320490;SÃO MATEUS;;Não
SP;355020;SAO MIGUEL ARCANJO;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL ARCANJO;Sim
SP;355020;SÃO MIGUEL ARCANJO;;Não
MG;316380;SAO MIGUEL DO ANTA;SECRETARIA MUNICIPAL DE SAUDE DE MIRANTE DO PARANAPANEMA;Sim
MG;316380;SÃO MIGUEL DO ANTA;;Não
SP;355030;SAO PAULO;SECRETARIA MUNICIPAL DE SAUDE - CADI - SMS-CAPITAL;Sim
