UF;IBGE;Adesão;NOME_MUNICIPIO;ENTIDADE
SP;355550;Sim;UBIRAJARA;SECRETARIA MUNICIPAL DE SAUDE DE CORREGO DANTA/MG
SP;355560;Sim;UCHOA;SECRETARIA MUNICIPAL DE SAUDE DE UCHOA - ESF CENTRAL DR MIGUEL JOSE CHADDAD
SP;355570;Sim;UNIAO PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE UNIAO PAULISTA - CS 
SP;355580;Sim;URANIA;SECRETARIA MUNICIPAL DE SAUDE DE URANIA - CS II
SP;355590;Sim;URU;SECRETARIA MUNICIPAL DE SAUDE DE URU - CS
SP;355600;Sim;URUPES;SECRETARIA MUNICIPAL DE SAUDE DE URUPES - UBS DR XISTO ALBARELLI RANGEL
SP;355610;Sim;VALENTIM GENTIL;SECRETARIA MUNICIPAL DE SAUDE DE MONCOES - ESF
SP;355620;Sim;VALINHOS;SECRETARIA MUNICIPAL DE SAUDE DE VALINHOS
SP;355630;Sim;VALPARAISO;SECRETARIA MUNICIPAL DE SAUDE DE CANDEIAS/MG
SP;355635;Sim;VARGEM;SECRETARIA MUNICIPAL DE SAUDE DE UBIRAJARA - CS 
SP;355640;Sim;VARGEM GRANDE DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM GRANDE DO SUL
SP;355645;Sim;VARGEM GRANDE PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE LADAINHA/MG
SP;355650;Não;VÁRZEA PAULISTA;
SP;355660;Sim;VERA CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRA DE MINAS/MG
SP;355670;Sim;VINHEDO;SECRETARIA MUNICIPAL DE SAUDE DE VINHEDO - PREFEITURA
SP;355680;Sim;VIRADOURO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA FE DE MINAS/MG
SP;355690;Sim;VISTA ALEGRE DO ALTO;SECRETARIA MUNICIPAL DE SAUDE DE VISTA ALEGRE DO ALTO - UBS ANTONIO APPARECIDO FIORA
SP;355695;Sim;VITORIA BRASIL;SECRETARIA MUNICIPAL DE SAUDE DE ESPERA FELIZ/MG
SP;355700;Não;VOTORANTIM;
SP;355710;Sim;VOTUPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE VOTUPORANGA
SP;355715;Sim;ZACARIAS;SECRETARIA MUNICIPAL DE SAUDE DE ZACARIAS - UBS II MARIA WEDEKIM
SP;355720;Sim;CHAVANTES;SECRETARIA MUNICIPAL DE SAUDE DE SANTO EXPEDITO - UBS EULINA RAMOS PASSOS
SP;355730;Sim;ESTIVA GERBI;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DA GRAMA - CS III DR ANTONIO ANADAO
sigla_uf;COD IBGE;Sim;ID_MUNICIPIO_NOME;SECRETARIA MUNICIPAL DE SAUDE DE VIRGEM DA LAPA/MG
