UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão;;;;;
PB;251335;SANTA INES;SECRETARIA MUNICIPAL DE SAUDE DE SANTA INES/PB;Sim;;;;;
MA;210990;SANTA INÊS;;Não;;;;;
PB;251335;SANTA INÊS;;Não;;;;;
BA;292790;SANTA INÊS;;Não;;;;;
PI;220930;SANTA LUZ;;Não;;;;;
PB;251340;SANTA LUZIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUZIA;Sim;;;;;
MA;211000;SANTA LUZIA;;Não;;;;;
PB;251340;SANTA LUZIA;;Não;;;;;
BA;292805;SANTA LUZIA;;Não;;;;;
AL;270790;SANTA LUZIA DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUZIA DO NORTE/AL;Sim;;;;;
AL;270790;SANTA LUZIA DO NORTE;;Não;;;;;
MA;211003;SANTA LUZIA DO PARUA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUZIA DO PARUA/MA;Sim;;;;;
MA;211003;SANTA LUZIA DO PARUÁ;;Não;;;;;
RN;240933;SANTA MARIA;;Não;;;;;
PE;261260;SANTA MARIA DA BOA VISTA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DA BOA VISTA/PE;Sim;;;;;
PE;261260;SANTA MARIA DA BOA VISTA;;Não;;;;;
BA;292810;SANTA MARIA DA VITORIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DA VITORIA/BA;Sim;;;;;
BA;292810;SANTA MARIA DA VITÓRIA;;Não;;;;;
PE;261270;SANTA MARIA DO CAMBUCA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DO CAMBUCA/PE;Sim;;;;;
PE;261270;SANTA MARIA DO CAMBUCÁ;;Não;;;;;
CE;231220;SANTA QUITERIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA QUITERIA/CE;Sim;;;;;
CE;231220;SANTA QUITÉRIA;;Não;;;;;
MA;211010;SANTA QUITERIA DO MARANHAO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA QUITERIA DO MARANHAO/MA;Sim;;;;;
MA;211010;SANTA QUITÉRIA DO MARANHÃO;;Não;;;;;
PB;251370;SANTA RITA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA/PB ;Sim;;;;;
MA;211020;SANTA RITA;;Não;;;;;
PB;251370;SANTA RITA;;Não;;;;;
BA;292840;SANTA RITA DE CASSIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DE CASSIA/BA;Sim;;;;;
BA;292840;SANTA RITA DE CÁSSIA;;Não;;;;;
PI;220937;SANTA ROSA DO PIAUÍ;;Não;;;;;
PB;251380;SANTA TERESINHA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA TERESINHA;Sim;;;;;
PB;251380;SANTA TERESINHA;;Não;;;;;
BA;292850;SANTA TERESINHA;;Não;;;;;
PE;261280;SANTA TEREZINHA;;Não;;;;;
BA;292800;SANTALUZ;;Não;;;;;
BA;292820;SANTANA;;Não;;;;;
PB;251350;SANTANA DE MANGUEIRA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE MANGUEIRA/PB;Sim;;;;;
PB;251350;SANTANA DE MANGUEIRA;;Não;;;;;
CE;231200;SANTANA DO ACARAU;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO ACARAU/CE;Sim;;;;;
CE;231200;SANTANA DO ACARAÚ;;Não;;;;;
CE;231210;SANTANA DO CARIRI;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO CARIRI/CE;Sim;;;;;
CE;231210;SANTANA DO CARIRI;;Não;;;;;
AL;270800;SANTANA DO IPANEMA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO IPANEMA/AL;Sim;;;;;
AL;270800;SANTANA DO IPANEMA;;Não;;;;;
MA;211023;SANTANA DO MARANHAO;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO MARANHAO/MA;Sim;;;;;
MA;211023;SANTANA DO MARANHÃO;;Não;;;;;
RN;241140;SANTANA DO MATOS;;Não;;;;;
AL;270810;SANTANA DO MUNDAU;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO MUNDAU/AL;Sim;;;;;
AL;270810;SANTANA DO MUNDAÚ;;Não;;;;;
PI;220935;SANTANA DO PIAUÍ;;Não;;;;;
RN;241142;SANTANA DO SERIDÓ;;Não;;;;;
PB;251360;SANTANA DOS GARROTES;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DOS GARROTES/PB;Sim;;;;;
PB;251360;SANTANA DOS GARROTES;;Não;;;;;
BA;292830;SANTANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SANTANOPOLIS/BA;Sim;;;;;
BA;292830;SANTANÓPOLIS;;Não;;;;;
BA;292860;SANTO AMARO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO AMARO/BA;Sim;;;;;
BA;292860;SANTO AMARO;;Não;;;;;
MA;211027;SANTO AMARO DO MARANHÃO;;Não;;;;;
PB;251385;SANTO ANDRE;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANDRE/PB;Sim;;;;;
PB;251385;SANTO ANDRÉ;;Não;;;;;
RN;241150;SANTO ANTÔNIO;;Não;;;;;
BA;292870;SANTO ANTONIO DE JESUS;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DE JESUS/BA;Sim;;;;;
BA;292870;SANTO ANTÔNIO DE JESUS;;Não;;;;;
PI;220940;SANTO ANTÔNIO DE LISBOA;;Não;;;;;
MA;211030;SANTO ANTONIO DOS LOPES;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DOS LOPES/MA;Sim;;;;;
MA;211030;SANTO ANTÔNIO DOS LOPES;;Não;;;;;
PI;220945;SANTO ANTÔNIO DOS MILAGRES;;Não;;;;;
BA;292880;SANTO ESTEVAO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ESTEVAO/BA;Sim;;;;;
BA;292880;SANTO ESTÊVÃO;;Não;;;;;
PI;220950;SANTO INÁCIO DO PIAUÍ;;Não;;;;;
CE;231230;SAO BENEDITO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENEDITO/CE;Sim;;;;;
CE;231230;SÃO BENEDITO;;Não;;;;;
MA;211040;SAO BENEDITO DO RIO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENEDITO DO RIO PRETO/MA;Sim;;;;;
MA;211040;SÃO BENEDITO DO RIO PRETO;;Não;;;;;
PE;261290;SÃO BENEDITO DO SUL;;Não;;;;;
PB;251392;SÃO BENTINHO;;Não;;;;;
PB;251390;SAO BENTO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENTO/PB;Sim;;;;;
MA;211050;SAO BENTO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENTO/MA;Sim;;;;;
MA;211050;SÃO BENTO;;Não;;;;;
PB;251390;SÃO BENTO;;Não;;;;;
RN;241160;SÃO BENTO DO NORTE;;Não;;;;;
RN;241170;SÃO BENTO DO TRAIRÍ;;Não;;;;;
PE;261300;SÃO BENTO DO UNA;;Não;;;;;
MA;211060;SAO BERNARDO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BERNARDO/MA;Sim;;;;;
MA;211060;SÃO BERNARDO;;Não;;;;;
AL;270820;SAO BRAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO BRAS/AL;Sim;;;;;
AL;270820;SÃO BRÁS;;Não;;;;;
PI;220955;SÃO BRAZ DO PIAUÍ;;Não;;;;;
PE;261310;SAO CAITANO;SECRETARIA MUNICIPAL DE SAUDE DE SAO CAETANO/PE;Sim;;;;;
PE;261310;SÃO CAITANO;;Não;;;;;
BA;292890;SAO DESIDERIO;SECRETARIA MUNICIPAL DE SAUDE DE SAO DESIDERIO/BA;Sim;;;;;
BA;292890;SÃO DESIDÉRIO;;Não;;;;;
PB;251396;SÃO DOMINGOS;;Não;;;;;
BA;292895;SÃO DOMINGOS;;Não;;;;;
MA;211065;SAO DOMINGOS DO AZEITAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO DOMINGOS DO AZEITAO/MA;Sim;;;;;
MA;211065;SÃO DOMINGOS DO AZEITÃO;;Não;;;;;
PB;251394;SAO DOMINGOS DO CARIRI;SECRETARIA MUNICIPAL DE SAUDE DE SAO DOMINGOS DO CARIRI/PB;Sim;;;;;
PB;251394;SÃO DOMINGOS DO CARIRI;;Não;;;;;
MA;211070;SAO DOMINGOS DO MARANHAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO DOMINGOS DO MARANHAO/MA;Sim;;;;;
MA;211070;SÃO DOMINGOS DO MARANHÃO;;Não;;;;;
BA;292910;SAO FELIPE;SECRETARIA MUNICIPAL DE SAUDE DE SAO FELIPE/BA;Sim;;;;;
BA;292910;SÃO FELIPE;;Não;;;;;
BA;292900;SAO FELIX;SECRETARIA MUNICIPAL DE SAUDE DE SAO FELIX/BA;Sim;;;;;
BA;292900;SÃO FÉLIX;;Não;;;;;
MA;211080;SAO FELIX DE BALSAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO FELIX DE BALSAS/MA;Sim;;;;;
MA;211080;SÃO FÉLIX DE BALSAS;;Não;;;;;
BA;292905;SÃO FÉLIX DO CORIBE;;Não;;;;;
PI;220960;SÃO FÉLIX DO PIAUÍ;;Não;;;;;
RN;241180;SÃO FERNANDO;;Não;;;;;
PB;251398;SAO FRANCISCO;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO - PARAIBA/PB;Sim;;;;;
PB;251398;SÃO FRANCISCO;;Não;;;;;
PI;220965;SÃO FRANCISCO DE ASSIS DO PIAUÍ;;Não;;;;;
MA;211085;SAO FRANCISCO DO BREJAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DO BREJAO/MA;Sim;;;;;
MA;211085;SÃO FRANCISCO DO BREJÃO;;Não;;;;;
BA;292920;SAO FRANCISCO DO CONDE;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DO CONDE/BA;Sim;;;;;
BA;292920;SÃO FRANCISCO DO CONDE;;Não;;;;;
MA;211090;SÃO FRANCISCO DO MARANHÃO;;Não;;;;;
RN;241190;SÃO FRANCISCO DO OESTE;;Não;;;;;
PI;220970;SAO FRANCISCO DO PIAUI;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DO PIAUI/PI;Sim;;;;;
PI;220970;SÃO FRANCISCO DO PIAUÍ;;Não;;;;;
BA;292925;SAO GABRIEL;SECRETARIA MUNICIPAL DE SAUDE DE SAO GABRIEL/BA;Sim;;;;;
BA;292925;SÃO GABRIEL;;Não;;;;;
CE;231240;SÃO GONÇALO DO AMARANTE;;Não;;;;;
RN;241200;SÃO GONÇALO DO AMARANTE;;Não;;;;;
PI;220975;SAO GONCALO DO GURGUEIA;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO GURGUEIA/PI;Sim;;;;;
PI;220975;SÃO GONÇALO DO GURGUÉIA;;Não;;;;;
PI;220980;SÃO GONÇALO DO PIAUÍ;;Não;;;;;
BA;292930;SAO GONCALO DOS CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DOS CAMPOS/BA;Sim;;;;;
BA;292930;SÃO GONÇALO DOS CAMPOS;;Não;;;;;
PE;261320;SÃO JOÃO;;Não;;;;;
MA;211100;SAO JOAO BATISTA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO BATISTA/MA;Sim;;;;;
MA;211100;SÃO JOÃO BATISTA;;Não;;;;;
PI;220985;SÃO JOÃO DA CANABRAVA;;Não;;;;;
PI;220987;SÃO JOÃO DA FRONTEIRA;;Não;;;;;
PI;220990;SÃO JOÃO DA SERRA;;Não;;;;;
PI;220995;SÃO JOÃO DA VARJOTA;;Não;;;;;
PI;220997;SÃO JOÃO DO ARRAIAL;;Não;;;;;
PB;251400;SÃO JOÃO DO CARIRI;;Não;;;;;
MA;211102;SÃO JOÃO DO CARÚ;;Não;;;;;
CE;231250;SAO JOAO DO JAGUARIBE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO JAGUARIBE/CE;Sim;;;;;
CE;231250;SÃO JOÃO DO JAGUARIBE;;Não;;;;;
MA;211105;SAO JOAO DO PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO PARAISO/MA;Sim;;;;;
MA;211105;SÃO JOÃO DO PARAÍSO;;Não;;;;;
PI;221000;SÃO JOÃO DO PIAUÍ;;Não;;;;;
PB;250070;SÃO JOÃO DO RIO DO PEIXE;;Não;;;;;
RN;241210;SÃO JOÃO DO SABUGI;;Não;;;;;
MA;211107;SÃO JOÃO DO SOTER;;Não;;;;;
PB;251410;SAO JOAO DO TIGRE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO TIGRE/PB;Sim;;;;;
PB;251410;SÃO JOÃO DO TIGRE;;Não;;;;;
MA;211110;SAO JOAO DOS PATOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DOS PATOS/MA;Sim;;;;;
MA;211110;SÃO JOÃO DOS PATOS;;Não;;;;;
PE;261330;SÃO JOAQUIM DO MONTE;;Não;;;;;
PE;261340;SÃO JOSÉ DA COROA GRANDE;;Não;;;;;
PB;251420;SÃO JOSÉ DA LAGOA TAPADA;;Não;;;;;
AL;270830;SAO JOSE DA LAJE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DA LAJE/AL;Sim;;;;;
AL;270830;SÃO JOSÉ DA LAJE;;Não;;;;;
AL;270840;SAO JOSE DA TAPERA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DA TAPERA/AL;Sim;;;;;
AL;270840;SÃO JOSÉ DA TAPERA;;Não;;;;;
BA;292935;SÃO JOSÉ DA VITÓRIA;;Não;;;;;
PB;251430;SAO JOSE DE CAIANA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DE CAIANA/PB;Sim;;;;;
PB;251430;SÃO JOSÉ DE CAIANA;;Não;;;;;
PB;251440;SAO JOSE DE ESPINHARAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DE ESPINHARAS;Sim;;;;;
PB;251440;SÃO JOSÉ DE ESPINHARAS;;Não;;;;;
RN;241220;SÃO JOSÉ DE MIPIBU;;Não;;;;;
PB;251450;SAO JOSE DE PIRANHAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DE PIRANHAS/PB;Sim;;;;;
PB;251450;SÃO JOSÉ DE PIRANHAS;;Não;;;;;
PB;251455;SAO JOSE DE PRINCESA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DE PRINCESA/PB;Sim;;;;;
PB;251455;SÃO JOSÉ DE PRINCESA;;Não;;;;;
MA;211120;SAO JOSE DE RIBAMAR;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DE RIBAMAR/MA;Sim;;;;;
MA;211120;SÃO JOSÉ DE RIBAMAR;;Não;;;;;
PE;261350;SAO JOSE DO BELMONTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO BELMONTE/PE;Sim;;;;;
PE;261350;SÃO JOSÉ DO BELMONTE;;Não;;;;;
PB;251460;SAO JOSE DO BONFIM;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO BONFIM;Sim;;;;;
PB;251460;SÃO JOSÉ DO BONFIM;;Não;;;;;
PB;251465;SAO JOSE DO BREJO DO CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO BREJO DO CRUZ/PB;Sim;;;;;
PB;251465;SÃO JOSÉ DO BREJO DO CRUZ;;Não;;;;;
RN;241230;SÃO JOSÉ DO CAMPESTRE;;Não;;;;;
PI;221005;SÃO JOSÉ DO DIVINO;;Não;;;;;
PE;261360;SÃO JOSÉ DO EGITO;;Não;;;;;
BA;292937;SAO JOSE DO JACUIPE;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO JACUIPE/BA;Sim;;;;;
BA;292937;SÃO JOSÉ DO JACUÍPE;;Não;;;;;
PI;221010;SÃO JOSÉ DO PEIXE;;Não;;;;;
PI;221020;SÃO JOSÉ DO PIAUÍ;;Não;;;;;
PB;251470;SÃO JOSÉ DO SABUGI;;Não;;;;;
RN;241240;SÃO JOSÉ DO SERIDÓ;;Não;;;;;
MA;211125;SÃO JOSÉ DOS BASÍLIOS;;Não;;;;;
PB;251480;SÃO JOSÉ DOS CORDEIROS;;Não;;;;;
PB;251445;SAO JOSE DOS RAMOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DOS RAMOS/PB;Sim;;;;;
PB;251445;SÃO JOSÉ DOS RAMOS;;Não;;;;;
PI;221030;SÃO JULIÃO;;Não;;;;;
PE;261370;SAO LOURENCO DA MATA;SECRETARIA MUNICIPAL DE SAUDE DE SAO LOURENCO DA MATA/PE;Sim;;;;;
PE;261370;SÃO LOURENÇO DA MATA;;Não;;;;;
PI;221035;SÃO LOURENÇO DO PIAUÍ;;Não;;;;;
MA;211130;SAO LUIS;SECRETARIA MUNICIPAL DE SAUDE DE SAO LUIS/MA;Sim;;;;;
MA;211130;SÃO LUÍS;;Não;;;;;
CE;231260;SAO LUIS DO CURU;SECRETARIA MUNICIPAL DE SAUDE DE SAO LUIZ DO CURU/CE;Sim;;;;;
CE;231260;SÃO LUÍS DO CURU;;Não;;;;;
PI;221037;SÃO LUIS DO PIAUÍ;;Não;;;;;
AL;270850;SAO LUIS DO QUITUNDE;SECRETARIA MUNICIPAL DE SAUDE DE SAO LUIS DO QUITUNDE/AL;Sim;;;;;
AL;270850;SÃO LUÍS DO QUITUNDE;;Não;;;;;
MA;211140;SÃO LUÍS GONZAGA DO MARANHÃO;;Não;;;;;
PB;251490;SAO MAMEDE;SECRETARIA MUNICIPAL DE SAUDE DE SAO MAMEDE;Sim;;;;;
PB;251490;SÃO MAMEDE;;Não;;;;;
MA;211150;SAO MATEUS DO MARANHAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO MATEUS DO MARANHAO/MA;Sim;;;;;
MA;211150;SÃO MATEUS DO MARANHÃO;;Não;;;;;
RN;241250;SÃO MIGUEL;;Não;;;;;
PI;221038;SÃO MIGUEL DA BAIXA GRANDE;;Não;;;;;
BA;292940;SAO MIGUEL DAS MATAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DAS MATAS/BA;Sim;;;;;
BA;292940;SÃO MIGUEL DAS MATAS;;Não;;;;;
PB;251500;SAO MIGUEL DE TAIPU;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DE TAIPU/PB;Sim;;;;;
PB;251500;SÃO MIGUEL DE TAIPU;;Não;;;;;
PI;221039;SÃO MIGUEL DO FIDALGO;;Não;;;;;
RN;241255;SÃO MIGUEL DO GOSTOSO;;Não;;;;;
PI;221040;SÃO MIGUEL DO TAPUIO;;Não;;;;;
AL;270860;SAO MIGUEL DOS CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DOS CAMPOS/AL;Sim;;;;;
AL;270860;SÃO MIGUEL DOS CAMPOS;;Não;;;;;
AL;270870;SAO MIGUEL DOS MILAGRES;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DOS MILAGRES/AL;Sim;;;;;
AL;270870;SÃO MIGUEL DOS MILAGRES;;Não;;;;;
RN;241260;SAO PAULO DO POTENGI;SECRETARIA MUNICIPAL DE SAUDE DE SAO PAULO DO POTENGI/RN;Sim;;;;;
RN;241260;SÃO PAULO DO POTENGI;;Não;;;;;
RN;241270;SÃO PEDRO;;Não;;;;;
MA;211153;SAO PEDRO DA AGUA BRANCA;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DA AGUA BRANCA/MA;Sim;;;;;
MA;211153;SÃO PEDRO DA ÁGUA BRANCA;;Não;;;;;
PI;221050;SÃO PEDRO DO PIAUÍ;;Não;;;;;
MA;211157;SAO PEDRO DOS CRENTES;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DOS CRENTES/MA;Sim;;;;;
MA;211157;SÃO PEDRO DOS CRENTES;;Não;;;;;
RN;241280;SÃO RAFAEL;;Não;;;;;
MA;211160;SAO RAIMUNDO DAS MANGABEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO RAIMUNDO DAS MANGABEIRAS/MA;Sim;;;;;
MA;211160;SÃO RAIMUNDO DAS MANGABEIRAS;;Não;;;;;
MA;211163;SAO RAIMUNDO DO DOCA BEZERRA;SECRETARIA MUNICIPAL DE SAUDE DE SAO RAIMUNDO DO DOCA BEZERRA/MA;Sim;;;;;
MA;211163;SÃO RAIMUNDO DO DOCA BEZERRA;;Não;;;;;
PI;221060;SÃO RAIMUNDO NONATO;;Não;;;;;
MA;211167;SAO ROBERTO;SECRETARIA MUNICIPAL DE SAUDE DE SAO ROBERTO/MA;Sim;;;;;
MA;211167;SÃO ROBERTO;;Não;;;;;
AL;270880;SAO SEBASTIAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO/AL;Sim;;;;;
AL;270880;SÃO SEBASTIÃO;;Não;;;;;
PB;251510;SAO SEBASTIAO DE LAGOA DE ROCA;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DE LAGOA DA ROCA/PB;Sim;;;;;
PB;251510;SÃO SEBASTIÃO DE LAGOA DE ROÇA;;Não;;;;;
BA;292950;SAO SEBASTIAO DO PASSE;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PASSE/BA;Sim;;;;;
BA;292950;SÃO SEBASTIÃO DO PASSÉ;;Não;;;;;
PB;251520;SAO SEBASTIAO DO UMBUZEIRO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO UMBUNZEIRO/PB;Sim;;;;;
PB;251520;SÃO SEBASTIÃO DO UMBUZEIRO;;Não;;;;;
RN;241290;SÃO TOMÉ;;Não;;;;;
RN;241300;SÃO VICENTE;;Não;;;;;
PB;251540;SAO VICENTE DO SERIDO;SECRETARIA MUNICIPAL DE SAUDE SAO VICENTE DO SERIDO/PB;Sim;;;;;
PB;251540;SÃO VICENTE DO SERIDÓ;;Não;;;;;
PE;261380;SAO VICENTE FERRER;SECRETARIA MUNICIPAL DE SAUDE DE SAO VICENTE FERRER/PE;Sim;;;;;
MA;211170;SAO VICENTE FERRER;SECRETARIA MUNICIPAL DE SAUDE DE SAO VICENTE FERRER/MA;Sim;;;;;
MA;211170;SÃO VICENTE FERRER;;Não;;;;;
PE;261380;SÃO VICENTE FERRER;;Não;;;;;
PB;251530;SAPE;SECRETARIA MUNICIPAL DE SAUDE DE SAPE/PB;Sim;;;;;
PB;251530;SAPÉ;;Não;;;;;
BA;292960;SAPEACU;SECRETARIA MUNICIPAL DE SAUDE DE SAPEACU/BA;Sim;;;;;
BA;292960;SAPEAÇU;;Não;;;;;
BA;292970;SATIRO DIAS;SECRETARIA MUNICIPAL DE SAUDE DE SATIRO DIAS/BA;Sim;;;;;
BA;292970;SÁTIRO DIAS;;Não;;;;;
AL;270890;SATUBA;SECRETARIA MUNICIPAL DE SAUDE DE SATUBA/AL;Sim;;;;;
AL;270890;SATUBA;;Não;;;;;
MA;211172;SATUBINHA;SECRETARIA MUNICIPAL DE SAUDE DE SATUBINHA/MA;Sim;;;;;
MA;211172;SATUBINHA;;Não;;;;;
BA;292975;SAUBARA;SECRETARIA MUNICIPAL DE SAUDE DE SAUBARA/BA;Sim;;;;;
BA;292975;SAUBARA;;Não;;;;;
BA;292980;SAUDE;SECRETARIA MUNICIPAL DE SAUDE DE SAUDE/BA;Sim;;;;;
BA;292980;SAÚDE;;Não;;;;;
BA;292990;SEABRA;SECRETARIA MUNICIPAL DE SAUDE DE SEABRA/BA;Sim;;;;;
BA;292990;SEABRA;;Não;;;;;
PI;221062;SEBASTIÃO BARROS;;Não;;;;;
BA;293000;SEBASTIAO LARANJEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE SEBASTIAO LARANJEIRAS/BA;Sim;;;;;
BA;293000;SEBASTIÃO LARANJEIRAS;;Não;;;;;
PI;221063;SEBASTIÃO LEAL;;Não;;;;;
MA;211174;SENADOR ALEXANDRE COSTA;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR ALEXANDRE COSTA/MA;Sim;;;;;
MA;211174;SENADOR ALEXANDRE COSTA;;Não;;;;;
RN;241310;SENADOR ELÓI DE SOUZA;;Não;;;;;
RN;241320;SENADOR GEORGINO AVELINO;;Não;;;;;
MA;211176;SENADOR LA ROCQUE;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR LA ROQUE/MA;Sim;;;;;
MA;211176;SENADOR LA ROCQUE;;Não;;;;;
CE;231270;SENADOR POMPEU;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR POMPEU/CE;Sim;;;;;
CE;231270;SENADOR POMPEU;;Não;;;;;
AL;270895;SENADOR RUI PALMEIRA;;Não;;;;;
CE;231280;SENADOR SA;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR SA/CE;Sim;;;;;
CE;231280;SENADOR SÁ;;Não;;;;;
BA;293010;SENHOR DO BONFIM;SECRETARIA MUNICIPAL DE SAUDE DE SENHOR DO BONFIM/BA;Sim;;;;;
BA;293010;SENHOR DO BONFIM;;Não;;;;;
BA;293020;SENTO SE;SECRETARIA MUNICIPAL DE SAUDE DE SENTO SE/BA;Sim;;;;;
BA;293020;SENTO SÉ;;Não;;;;;
PB;251550;SERRA BRANCA;;Não;;;;;
RN;241030;SERRA CAIADA;;Não;;;;;
PB;251560;SERRA DA RAIZ;SECRETARIA MUNICIPAL DE SAUDE DE SERRA DA RAIZ/PB;Sim;;;;;
PB;251560;SERRA DA RAIZ;;Não;;;;;
RN;241330;SERRA DE SÃO BENTO;;Não;;;;;
RN;241335;SERRA DO MEL;;Não;;;;;
BA;293015;SERRA DO RAMALHO;SECRETARIA MUNICIPAL DE SAUDE DE SERRA DO RAMALHO/BA;Sim;;;;;
BA;293015;SERRA DO RAMALHO;;Não;;;;;
BA;293030;SERRA DOURADA;SECRETARIA MUNICIPAL DE SAUDE DE SERRA DOURADA/BA;Sim;;;;;
BA;293030;SERRA DOURADA;;Não;;;;;
PB;251570;SERRA GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE SERRA GRANDE/PB;Sim;;;;;
PB;251570;SERRA GRANDE;;Não;;;;;
RN;241340;SERRA NEGRA DO NORTE;;Não;;;;;
BA;293040;SERRA PRETA;SECRETARIA MUNICIPAL DE SAUDE DE SERRA PRETA/BA;Sim;;;;;
BA;293040;SERRA PRETA;;Não;;;;;
PB;251580;SERRA REDONDA;;Não;;;;;
PE;261390;SERRA TALHADA;;Não;;;;;
MA;211178;SERRANO DO MARANHAO;SECRETARIA MUNICIPAL DE SAUDE DE SERRANO DO MARANHAO/MA;Sim;;;;;
MA;211178;SERRANO DO MARANHÃO;;Não;;;;;
PB;251590;SERRARIA;SECRETARIA MUNICIPAL DE SAUDE DE SERRARIA/PB;Sim;;;;;
PB;251590;SERRARIA;;Não;;;;;
RN;241350;SERRINHA;;Não;;;;;
BA;293050;SERRINHA;;Não;;;;;
RN;241355;SERRINHA DOS PINTOS;;Não;;;;;
PE;261400;SERRITA;SECRETARIA MUNICIPAL DE SAUDE DE SERRITA/PE;Sim;;;;;
PE;261400;SERRITA;;Não;;;;;
BA;293060;SERROLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE SERROLANDIA/BA;Sim;;;;;
BA;293060;SERROLÂNDIA;;Não;;;;;
PE;261410;SERTANIA;SECRETARIA MUNICIPAL DE SAUDE DE SERTANIA/PE;Sim;;;;;
PE;261410;SERTÂNIA;;Não;;;;;
PB;251593;SERTAOZINHO;SECRETARIA MUNICIPAL DE SAUDE DE SERTAOZINHO/PB;Sim;;;;;
